item,itemLabel,startDate,endDate,psid
Q111014029,Rigoberto Tiglao,2001-04,2002-11,Q111014029-ccd6f1a4-4422-8dfd-5907-59e3e8d2b139
Q12965820,Karlo Alexei Nograles,2021-11-15,2022-03-07,Q12965820-2BB4495D-ACAB-43CB-BD93-BA7AD4C4575C
Q2308053,Ignacio Bunye,2003-01-20,2008,Q2308053-885A96F7-E763-442A-AB71-35B9C23790AF
Q23303083,Harry Roque,2017-10-30,2018-10-15,Q23303083-4892CC93-580D-40A5-9973-31D503CC620E
Q23303083,Harry Roque,2020-04-13,2021-11-15,Q23303083-7012FE83-65C9-4E25-BE7D-1809ABF99997
Q25136935,Ernesto Abella,2016-06-30,2017-10-30,Q25136935-665E1B79-FB5D-430D-ABA5-A2F674516AFC
Q25999502,Salvador Panelo,2018-10-15,2020-04-13,Q25999502-A5D5808E-9CB0-4AFF-8A76-517D542E0F96
Q2625360,Renato Corona,2001,2002,Q2625360-3A3B1BA8-2669-4FFA-A631-DDB14FD28E28
Q5346597,Edwin Lacierda,2010-06-30,2016-06-30,Q5346597-753F2EC2-7BE0-4F4D-912B-C584486CE45C
Q6774889,Martin Andanar,2022-03-08,,Q6774889-69F7E64C-00AC-4706-91A8-5E8756F13922
Q975666,Eduardo Ermita,2008-05-20,2010-06-30,Q975666-D0F1619A-098E-4526-8558-EE5F883B25BA
