item,itemLabel,startDate,endDate,psid
Q12965483,Juan Liwag,1952-11-10,1954-02-09,Q12965483-3D7EA865-66B6-45F3-B7C6-8CBA3920F837
Q15992848,Frank Chavez,1987-03-05,1992-02-05,Q15992848-8F9694F6-1B9E-4C3C-A5FE-41B5952D7D7E
Q161861,Quintin Paredes,1917-03-01,1918-06-30,Q161861-34CEB9A3-96C1-490B-A550-DB7150B65A84
Q17903547,Raul Goco,1992-08-11,1996-09-22,Q17903547-C295C5EE-6B44-4BAC-8028-5328C7EAC144
Q1955912,Agnes Devanadera,2007-03-02,2010-01-15,Q1955912-B38E9841-9784-410E-A919-418ABCDA1B25
Q2044223,Gregorio S. Araneta,1901-06-15,1906-07-16,Q2044223-E9EC4C21-55F9-447A-90C8-6B0CCCC19B92
Q20646249,Florin Hilbay,2015-06-19,2016-06-30,Q20646249-3F100A9A-2E71-4265-8AC8-FC49258F06BA
Q20646249,Florin Hilbay,2014-08-20,2015-06-18,Q20646249-C0CC754E-98EF-448E-BD72-3824ECA8F136
Q22958881,Romeo de la Cruz,1998-02-04,1998-06-08,Q22958881-0B63A10E-E2AF-4832-8256-D21197815ACA
Q25136908,Silvestre Bello III,1996-09-23,1998-02-03,Q25136908-28AD258B-ED80-49D3-AD94-FBC59E7D605E
Q25136908,Silvestre Bello III,1998-06-09,1998-06-30,Q25136908-85DD6C22-B632-4934-BEE8-79A1EABF64FA
Q25652427,Estelito Mendoza,1972-07-01,1986-02-25,Q25652427-5292f079-4480-561f-22b2-384ead91841e
Q2599027,Felix Makasiar,1968-07-01,1970-02-08,Q2599027-CC8DBE93-EBC7-4CF7-962F-423EC1CA9C24
Q25999567,Jose Calida,2016-06-30,,Q25999567-73ddf475-42cb-b3dc-1d10-9dd8eed1b36a
Q3043045,Ignacio Villamor,1906-07-17,1908-07-01,Q3043045-320E9C19-D42D-48BF-8FBD-82BFFE0F48BB
Q3589122,Querube Makalintal,1954-02-09,1954-08-31,Q3589122-EB8197D8-CEBB-4322-9828-7119AC24333E
Q449931,César Bengzon,1932-07-01,1934-06-30,Q449931-ABD9456F-73A3-4F65-A366-3569FFA1153E
Q459516,Ambrosio Padilla,1954-09-01,1957-12-30,Q459516-58C6B077-4322-4199-992F-58F88B009B65
Q4711914,Alberto Agra,2010-01-16,2010-06-30,Q4711914-F6A2A7F7-1BA3-465D-8F1F-9A387E725A7F
Q4723714,Alfredo Benipayo,2002-11-10,2006-03-31,Q4723714-F0A96B14-950E-4AE9-8E9A-E0F4E19419B6
Q4776584,Antonio Eduardo Nachura,2006-04-03,2007-02-11,Q4776584-6415FF26-A92A-4D29-A129-48FBD9302B55
Q5481478,Francis Jardeleza,2012-02-06,2014-08-19,Q5481478-CF12B08C-C627-4287-83E0-B562BDF77E3B
Q555469,Lorenzo Tañada,1945-07-01,1947-12-30,Q555469-399EA4E9-A52A-444F-83DE-8351E0788158
Q555469,Lorenzo Tañada,1940-07-01,1941-06-30,Q555469-EB37C9DA-A667-4401-A6F1-CC83508B01C5
Q7282088,Rafael Corpus,1914-07-01,1916-12-31,Q7282088-7BE7ECA2-25EA-43FC-B7DE-BB4E230C5DD9
Q7517665,Simeon V. Marcelo,2001-02-16,2002-05-13,Q7517665-31FAB894-0103-496E-9348-22E258E9F443
