item,itemLabel,startDate,endDate
,Cesar Nazareno,1991-03-31,1992-08-28
,Raul Imperial,1992-08-28,1993-05-06
,Umberto Rodriguez,1993-05-06,1994-07-08
,Recaredo Sarmiento II,1994-07-08,1997-12-15
,Santiago Alino,1997-12-15,1998-07-10
,Roberto Lastimoso,1998-07-11,1999-06-15
,Edmundo Larroza (),1999-06-16,1999-11-16
Q970501,"Panfilo ""Ping"" Lacson",1999-11-16,2001-02-16
Q1810676,Leandro Mendoza,2001-03-16,2002-03-17
Q983319,Hermogenes E. Ebdane Jr.,2002-03-17,2004-08-23
Q41187542,Edgar Aglipay,2004-08-23,2005-03-14
Q59655847,Arturo Lomibao,2005-03-14,2006-07-05
,Oscar C. Calderon,2006-07-05,2007-10-01
,Avelino I. Razon Jr.,2007-10-01,2008-09-27
,Jesus A. Versoza,2008-09-27,2010-09-14
,Atty. Raul M. Bacalzo,2010-09-14,2011-09-09
,Nicanor A. Bartolome,2011-09-09,2012-12-17
Q16193307,Alan LM Purisima,2012-12-17,2015-02-05
,Leonardo A. Espina (),2015-02-05,2015-07-16
,Ricardo C. Marquez,2015-07-16,2016-06-30
Q25245707,"Ronald ""Bato"" Dela Rosa",2016-07-01,2018-04-19
Q55584121,Oscar David Albayalde,2018-04-19,2019-10-14
Q83129525,Archie Gamboa,2019-10-14,2020-01-20
Q83129525,Archie Gamboa,2020-01-20,2020-09-02
Q99156322,Camilo Cascolan,2020-09-02,2020-11-10
Q95599781,Debold M. Sinas,2020-11-10,2021-05-08
Q98397276,Guillermo Eleazar,2021-05-08,2021-11-13
Q109528333,Dionardo B. Carlos,2021-11-13,2022-05-08
Q101569311,Vicente Danao,2022-05-08,
