item,itemLabel,startDate,endDate,sourceDate,psid
Q984659,Orlando S. Mercado,1998-06-30,2001-01-20,2022-07-25,Q984659-C01E1964-DCA1-4337-9F60-F4A615ED43CE
Q984659,Orlando S. Mercado,2001-01-20,2001-01-25,2022-07-25,Q984659-62282C58-3E2C-464D-8C48-45E8167C529F
Q975666,Eduardo Ermita,2001-01-25,2001-03-19,2022-07-25,Q975666-BF624DA9-7A5F-4711-A067-4EFA3318DBFF
Q530701,Angelo T. Reyes,2001-03-19,2003-08-29,2022-07-25,Q530701-42C563D0-E750-4CAA-A214-815A62925815
Q123665,Gloria Macapagal Arroyo,2003-09-01,2003-10-02,,Q123665-df6c02ed-469a-c6b1-5fc9-462a93d5067c
Q975666,Eduardo Ermita,2003-10-03,2004-08-24,2022-07-25,Q975666-A7AE3F82-172D-4567-AC52-392F167067FF
Q123665,Gloria Macapagal Arroyo,2006-11-30,2007-02-01,,Q123665-29A866A8-BADE-4C64-B380-0B5CE338DF6A
Q983319,"Hermogenes E. Ebdane, Jr.",2007-02-01,2007-07-02,2022-07-25,Q983319-39EA9D5B-121E-44E2-B5E7-8FAE82057298
Q1731251,Norberto Gonzales,2007-07-02,2007-08-07,,Q1731251-706d8e2f-4d0a-ff27-4995-81494af18233
Q1396192,"Gilberto C. Teodoro, Jr.",2007-08-07,2009-11-15,2022-07-25,Q1396192-114DC055-E95E-40B1-9577-368721ADD197
Q1731251,Norberto Gonzales,2009-11-15,2010-06-30,,Q1731251-72c1dcf8-4068-0167-3669-4bb5ff0e918e
Q1367826,Voltaire T. Gazmin,2010-06-30,2016-06-30,2022-07-25,Q1367826-5840C566-176E-4145-A517-743249632CCF
Q25351017,Delfin Lorenzana,2016-06-30,2022-06-30,,Q25351017-1e56ea67-48f9-4ef5-a990-1eaf5c3a2c1d
Q108550713,Jose Faustino Jr.,2022-06-30,,,Q108550713-32D174D6-69D9-430F-90C5-2884B4468FBB
