item,itemLabel,startDate,endDate
Q2613936,Joaquín Miguel Elizalde,1946,1952
Q737664,Carlos P. Romulo,1952,1953
,Joaquín Miguel Elizalde,1953,1955
Q737664,Carlos P. Romulo,1955,1962
,Emilio Abella,1962-02,1962-09
,Amelito Mutuc,1962-09,1964
,Oscar Ledesma,1964,1966
Q1423479,Salvador P. Lopez,1968,1969
,Ernesto Lagdameo,1969,1971
Q2677077,Eduardo Z. Romualdez,1971,1982
Q2058081,Benjamin Romualdez,1982,1986
Q1338409,Emmanuel Pelaez,1986,1992
,Pablo Suarez,1992,1993
,Raul Rabe,1993,1999
Q674209,Ernesto M. Maceda,1999,2001
Q630905,Albert del Rosario,2001,2006
,Willy C. Gaa,2006,2010
Q16728298,Jose L. Cuisia Jr.,2011,2016
Q64853235,Jose Manuel Romualdez,2016,
