item,itemLabel,startDate,endDate,psid
Q12967678,Manuel Araullo,1921-11-01,1924-07-26,Q12967678-859CDB92-A5E9-4A89-B9C0-CF92FE18E913
Q12967684,Manuel Moran,1945-07-09,1951-03-20,Q12967684-246EB15A-1451-409C-88E2-235F86EDD7FF
Q1857996,Reynato Puno,2006-12-08,2010-05-17,Q1857996-C03EE240-AC80-4E0B-A075-A54873AA6707
Q2146907,Enrique M. Fernando,1979-07-02,1985-07-24,Q2146907-F9DFC6EF-372A-484E-9BB8-0A292B8BF482
Q2171453,Ramón Avanceña,1925-04-01,1941-12-24,Q2171453-2C2AA8D8-C09E-4678-BDE3-D42FC657F0C9
Q2176997,"Hilario Davide, Jr.",1998-11-30,2005-12-20,Q2176997-F0B93907-3C9B-471C-9BF2-433A9B2B6CEF
Q2337910,Artemio Panganiban,2005-12-20,2006-12-07,Q2337910-96E8F096-34B5-4EE2-9CF4-14B75E748713
Q2399521,Pedro Yap,1988-04-19,1988-06-30,Q2399521-E5AA2517-0C9A-47AC-99E2-DEDDD7F7B521
Q2406489,Victorino Mapa,1920-07-01,1921-10-31,Q2406489-EF7F5EF6-D81E-4D86-9015-14D7A0D3663B
Q2428634,Diosdado Peralta,2019-10-23,2021-03-27,Q2428634-b0eacafe-4176-3890-d855-066651f13bbf
Q2464345,"Claudio Teehankee, Sr.",1986-04-02,1988-04-18,Q2464345-C106B45D-3275-4A6D-A5BE-8A430681DCF8
Q2482406,Ramon Aquino,1985-11-20,1987-03-06,Q2482406-CFD69A22-AF9B-47D2-946F-DE3824040D87
Q2533563,Andres Narvasa,1991-12-08,1998-11-30,Q2533563-9A93E71A-4CDA-419C-AED2-2B62AFFF9BEC
Q2553025,Lucas Bersamin,2018-11-26,2019-10-18,Q2553025-987A1CD6-8953-4E4C-881D-DAC503F89703
Q2598029,Fred Ruiz Castro,1976-01-05,1979-04-19,Q2598029-00135EB6-0279-4B49-A853-5A92D314DB0D
Q2599027,Felix Makasiar,1985-07-25,1985-11-19,Q2599027-073983F2-2211-4D09-8567-9CE609C637F8
Q2625360,Renato Corona,2010-05-17,2012-05-29,Q2625360-534AC941-968F-44CF-8AFB-8FA707FC4598
Q2682129,Roberto Concepcion,1966-06-17,1973-04-18,Q2682129-EE300308-7BA8-481E-A05A-18DDB06C8F35
Q3270447,José Abad Santos,1941-12-24,1942-05-02,Q3270447-E4AAEA96-776E-47A2-B4FA-308A2A52BCE1
Q3548391,José Yulo,1942-05-07,1945-07-09,Q3548391-0FB85833-EED5-4AEE-BDFB-C1C3274524E8
Q3589122,Querube Makalintal,1973-10-21,1975-12-22,Q3589122-AD9D61A3-107A-4E8D-AE3B-8B068B925755
Q36467784,Alexander Gesmundo,2021-04-05,,Q36467784-D6C7B18A-3759-4F79-9B02-FD6931D1A5A0
Q449931,César Bengzon,1961-04-28,1966-05-29,Q449931-D3CFC263-BB07-48D2-8608-55D369541D0B
Q5529445,Maria Lourdes Sereno,2012-08-25,2018-05-11,Q5529445-9D50CCD4-6577-486C-B8BF-EB257D27C397
Q562584,Cayetano Arellano,1901-06-15,1920-04-01,Q562584-A7F94716-C574-4A11-9E07-696F517F6477
Q613756,Marcelo Fernan,1988-07-01,1991-12-06,Q613756-3517E726-FFFF-4C34-8E85-6CF332A27DB7
Q7322765,Ricardo Paras,1951-04-02,1961-02-17,Q7322765-58010888-233A-4EB1-82E1-5C6CCD1FD8A2
Q7702301,Teresita de Castro,2018-08-28,2018-10-10,Q7702301-2170BEC8-4B79-418A-A919-B4A36897D967
